koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
FALSE POSITIVE,1,0,0,1,0.393727296,4.14E-07,-4.14E-07,178.587454,0.000885,-0.000885,1.228,0.168,-0.113,3.02,0.129,-0.129,903.5,14.7,-14.7,23.05,5.79,-1.94,2216,5746.51,4380.49,-1479.92,82.4,1,5628,169,-169,4.575,0.04,-0.16,0.808,0.203,-0.068,294.61893,38.611889,15.856
CANDIDATE,0,0,0,0,8.17242644,2.68E-05,-2.68E-05,361.20157,0.0024,-0.0024,0.926,0.017,-0.648,3.902,0.141,-0.141,864.3,26,-26,3.29,0.44,-0.19,858,127.95,45.45,-20.22,37,1,5705,76,-76,4.499,0.045,-0.113,0.905,0.121,-0.052,293.87363,38.922482,15.24
CONFIRMED,0,0,0,0,13.0607936,0.0001053,-0.0001053,137.63148,0.00577,-0.00577,0.718,0.262,-0.49,3.215,0.195,-0.195,236.6,14.1,-14.1,1.45,0.38,-0.13,734,68.66,53.04,-17.72,19.4,2,5830,146,-161,4.54,0.044,-0.187,0.876,0.234,-0.078,290.72867,37.252651,14.246
CANDIDATE,0,0,0,0,4.2989201,2.01E-05,-2.01E-05,132.86187,0.00396,-0.00396,0.972,0.032,-0.757,2.747,0.131,-0.131,237.6,13.7,-13.7,2.12,0.27,-0.27,1046,283.62,100.01,-78.24,20,1,5300,87,-71,4.385,0.132,-0.088,0.986,0.124,-0.124,291.14249,37.061321,14.613
FALSE POSITIVE,0,1,1,1,25.9518461,0.0001657,-0.0001657,154.88212,0.00592,-0.00592,1.22,6.652,-0.163,14.581,0.3,-0.3,1058.5,19.1,-19.1,22.32,3.73,-1.99,521,17.37,9.21,-4.44,65.8,1,5372,159,-143,4.584,0.03,-0.12,0.796,0.133,-0.071,293.71075,38.983608,14.576
FALSE POSITIVE,0,1,1,1,25.9518536,0.0001408,-0.0001408,154.88278,0.00471,-0.00471,1.25,6.981,-0.168,14.755,0.246,-0.246,2017.9,30.6,-30.6,24.6,3.55,-1.89,494,14.09,6.64,-3.45,79.4,1,5198,154,-154,4.604,0.036,-0.084,0.742,0.107,-0.057,293.67657,38.991379,15.342
FALSE POSITIVE,0,1,0,0,15.66388695,7.06E-06,-7.06E-06,147.395712,0.000363,-0.000363,0.985,0.092,-0.055,2.4775,0.0289,-0.0289,5144.4,39.3,-39.3,27.36,3.78,-7.02,1060,298.77,119.96,-146.4,175.9,1,5996,119,-119,3.901,0.196,-0.07,2.221,0.307,-0.57,289.87347,43.203838,13.439
FALSE POSITIVE,0,1,0,0,4.020628573,1.98E-06,-1.98E-06,133.638478,0.000403,-0.000403,0.827,0.004,-0.005,4.4085,0.0253,-0.0253,20901,115,-115,16.94,5.73,-1.9,1232,543.92,542.03,-182.46,282.6,1,6210,172,-259,4.45,0.056,-0.224,1.033,0.349,-0.116,295.03925,44.191059,15.472
CANDIDATE,0,0,0,0,5.714817603,1.25E-06,-1.25E-06,355.00831,0.000154,-0.000154,0.096,0.121,-0.066,3.14126,0.00573,-0.00573,12295,26.4,-26.4,9.29,2.47,-0.99,943,187.27,154.76,-56.76,537.7,1,5695,189,-189,4.526,0.058,-0.173,0.842,0.224,-0.09,299.78632,44.16954,15.623
FALSE POSITIVE,0,1,1,1,2.897432135,5.09E-06,-5.09E-06,450.75739,0.00129,-0.00129,0.967,0.045,-0.018,3.1793,0.0796,-0.0796,1223.7,23.6,-23.6,14.35,3.88,-9.05,2170,5240,4499.62,-4606.92,73.9,1,5970,215,-179,3.619,0.74,-0.131,2.994,0.809,-1.888,300.867,44.14529,15.036
CONFIRMED,0,0,0,0,8.70420525,1.32E-05,-1.32E-05,357.55941,0.00105,-0.00105,0.5,0.012,-0.434,2.9385,0.0377,-0.0377,1074.9,16,-16,2.86,0.13,-0.24,748,74.13,12.28,-15.5,74,1,5074,83,-76,4.474,0.084,-0.03,0.863,0.039,-0.072,287.5932,44.17942,15.07
CONFIRMED,0,0,0,0,8.1280933,0.0001107,-0.0001107,358.68367,0.00963,-0.00963,0.357,0.106,-0.357,3.727,0.245,-0.245,224.1,22,-22,1.39,0.45,-0.14,875,138.51,137.59,-41.73,10.7,2,5831,184,-205,4.517,0.038,-0.212,0.921,0.301,-0.094,290.21518,41.77597,15.808
CANDIDATE,0,0,0,0,2.83668931,2.82E-05,-2.82E-05,353.81531,0.00636,-0.00636,0.33,0.13,-0.33,3.031,0.23,-0.23,166.1,15.7,-15.7,1.19,0.39,-0.12,1242,562.48,558.76,-169.45,12.1,3,5831,184,-205,4.517,0.038,-0.212,0.921,0.301,-0.094,290.21518,41.77597,15.808
CONFIRMED,0,0,0,0,0.974868896,7.66E-07,-7.66E-07,133.076265,0.000644,-0.000644,0.12,0.331,-0.12,1.6191,0.0233,-0.0233,197.6,2.9,-2.9,1.16,0.12,-0.06,1612,1605.87,524.72,-273.88,82.6,1,5487,98,-120,4.563,0.018,-0.102,0.832,0.093,-0.04,291.43329,41.703442,13.507
CONFIRMED,0,0,0,0,4.89721006,2.00E-05,-2.00E-05,133.39852,0.00331,-0.00331,0.66,0.001,-0.516,1.812,0.1,-0.1,274.4,19.5,-19.5,1.48,0.18,-0.18,904,157.93,67.81,-49.69,16.9,1,5093,168,-152,4.483,0.099,-0.121,0.847,0.102,-0.102,287.27264,41.635559,15.456
FALSE POSITIVE,0,1,0,0,2.757794163,7.05E-07,-7.05E-07,135.232863,0.000215,-0.000215,0.8,0.013,-0.009,2.7644,0.0187,-0.0187,39043,218,-218,20.05,5.85,-1.96,1231,542.43,474.71,-160.21,349.2,1,5747,170,-204,4.514,0.05,-0.188,0.891,0.26,-0.087,282.60336,44.28698,15.235
FALSE POSITIVE,0,0,1,1,1.914158508,1.51E-06,-1.51E-06,134.644919,0.000665,-0.000665,0.942,0.487,-0.035,3.2917,0.0461,-0.0461,7829.2,83.5,-83.5,13.63,4.73,-1.57,1646,1730.47,1771.72,-553.75,124.6,1,6289,174,-217,4.407,0.07,-0.224,1.118,0.388,-0.129,301.01672,44.233841,14.446
FALSE POSITIVE,0,1,1,0,0.643794198,6.29E-07,-6.29E-07,133.984483,0.000825,-0.000825,1.193,0.988,-0.016,1.5662,0.0466,-0.0466,456.7,10.1,-10.1,19.51,4.96,-1.55,2011,3852.91,2890.11,-963.37,53.7,1,5958,161,-179,4.561,0.042,-0.168,0.83,0.211,-0.066,292.35287,38.942471,15.103
CONFIRMED,0,0,0,0,16.08832318,8.78E-05,-8.78E-05,139.49184,0.00433,-0.00433,0.648,0.29,-0.43,5.731,0.143,-0.143,597.8,19.7,-19.7,3.42,0.58,-0.58,875,138.64,66.48,-50.36,31.3,1,6157,123,-123,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319
CONFIRMED,0,0,0,0,35.6757453,0.0003529,-0.0003529,145.00717,0.00721,-0.00721,0.61,0.31,-0.39,7.381,0.234,-0.234,471.2,25.7,-25.7,3.02,0.51,-0.51,671,47.96,23,-17.42,18.5,2,6157,123,-123,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319
FALSE POSITIVE,0,1,0,0,161.7883271,3.54E-05,-3.54E-05,214.039,0.000166,-0.000166,0.267,0.03,-0.055,5.31,0.0123,-0.0123,87750,154,-154,36.14,6.24,-3.63,375,4.68,2.07,-1.12,704.5,1,6018,72,-90,4.327,0.08,-0.12,1.212,0.209,-0.122,291.38269,37.07299,15.661
CONFIRMED,0,0,0,0,16.56806842,5.23E-05,-5.23E-05,146.15285,0.00231,-0.00231,0.164,0.279,-0.164,4.2647,0.0826,-0.0826,1331.4,35.3,-35.3,2.54,0.15,-0.11,548,21.27,4,-3.07,41.9,1,4987,80,-80,4.602,0.024,-0.038,0.716,0.04,-0.032,292.46976,37.567791,15.391
FALSE POSITIVE,0,0,1,0,0.856895349,1.49E-06,-1.49E-06,133.67521,0.00149,-0.00149,0.554,0.019,-0.478,1.3078,0.0502,-0.0502,82.2,3.1,-3.1,0.82,0.25,-0.07,1881,2960.82,2627.85,-788.31,33.1,1,6021,163,-163,4.537,0.037,-0.213,0.873,0.264,-0.083,291.07446,37.744389,13.098
CONFIRMED,0,0,0,0,40.8065333,0.0002083,-0.0002083,155.71586,0.00439,-0.00439,0.016,0.401,-0.016,13.135,0.125,-0.125,313.9,6.2,-6.2,3.71,0.62,-1,772,83.75,38.75,-42.76,54.8,1,6207,112,-125,3.963,0.195,-0.105,2.097,0.35,-0.569,292.04462,37.37624,13.038
CONFIRMED,0,0,0,0,2.46697039,6.30E-06,-6.30E-06,354.93093,0.00169,-0.00169,0.574,0.327,-0.353,1.6345,0.059,-0.059,308.7,12.2,-12.2,1.56,0.07,-0.13,1139,398.42,66.01,-83.31,29.5,2,5074,83,-76,4.474,0.084,-0.03,0.863,0.039,-0.072,287.5932,44.17942,15.07
CANDIDATE,0,0,0,0,2.624234833,3.89E-07,-3.89E-07,132.304988,0.000122,-0.000122,0.781,0.057,-0.39,1.3874,0.0316,-0.0316,2607,8.9,-8.9,5.11,0.6,-0.23,1164,434.31,151.68,-68.35,361.1,1,5340,106,-106,4.514,0.033,-0.104,0.899,0.105,-0.04,288.0383,50.651611,13.687
CONFIRMED,0,0,0,0,6.61836309,2.53E-05,-2.53E-05,360.36694,0.00263,-0.00263,0.043,0.387,-0.043,3.6813,0.0788,-0.0788,549.1,19.2,-19.2,2.98,0.49,-0.66,1066,304.65,134.51,-128.1,31.5,1,5529,83,-66,4.19,0.186,-0.108,1.294,0.214,-0.285,294.48438,44.166908,15.59
CONFIRMED,0,0,0,0,107.7214092,0.0008283,-0.0008283,354.19522,0.00552,-0.00552,0.003,0.418,-0.003,8.042,0.161,-0.161,1396.2,47.1,-47.1,4.75,0.79,-1.05,421,7.39,3.27,-3.11,30.5,2,5529,83,-66,4.19,0.186,-0.108,1.294,0.214,-0.285,294.48438,44.166908,15.59
FALSE POSITIVE,0,1,1,1,5.251916208,5.04E-06,-5.04E-06,357.321883,0.000683,-0.000683,1.256,0.154,-0.105,4.9095,0.0363,-0.0363,10624,87.5,-87.5,37.15,9.62,-3.84,952,194.17,156.16,-57.54,146.3,1,5542,182,-182,4.52,0.055,-0.165,0.872,0.226,-0.09,294.99734,44.321388,15.756
FALSE POSITIVE,1,0,1,1,100.3039228,0.0004708,-0.0004708,277.0607,0.00261,-0.00261,1.256,69.04,-0.111,8.702,0.207,-0.207,5450,116,-116,29.55,3.1,-2.53,313,2.26,0.85,-0.57,63.2,1,5055,153,-138,4.566,0.045,-0.06,0.772,0.081,-0.066,284.51962,44.453941,15.783
FALSE POSITIVE,1,0,1,0,0.986620248,1.50E-06,-1.50E-06,448.5959,0.00114,-0.00114,1.252,0.459,-0.159,3.9722,0.0502,-0.0502,1345.8,14,-14,43.98,12,-12.01,2308,6719.67,5609.21,-3684.95,117.7,1,6243,197,-241,4.176,0.246,-0.164,1.385,0.378,-0.378,301.40067,44.318039,15.022
CONFIRMED,0,0,0,0,14.12847677,6.65E-05,-6.65E-05,142.8971,0.0035,-0.0035,0.811,0.116,-0.571,3.685,0.119,-0.119,628.7,29.2,-29.2,2.73,0.44,-0.15,739,70.5,29.97,-11.14,23,2,5779,78,-86,4.477,0.032,-0.128,0.974,0.158,-0.053,293.56815,39.03632,15.368
CONFIRMED,0,0,0,0,8.39842977,5.66E-05,-5.66E-05,136.31152,0.00479,-0.00479,0.573,0.037,-0.462,6.344,0.143,-0.143,340.1,13.6,-13.6,2,0.64,-0.21,984,221.66,209.79,-68.29,28,1,6309,175,-219,4.441,0.067,-0.216,1.044,0.335,-0.112,290.0004,38.53989,15.291
CONFIRMED,0,0,0,0,8.63847391,3.52E-05,-3.52E-05,139.94684,0.0032,-0.0032,0.049,0.371,-0.048,5.4566,0.0903,-0.0903,395.9,11.8,-11.8,5.99,1.17,-2.19,1419,958.35,497.13,-591.88,38.6,1,5684,85,-76,3.657,0.3,-0.1,3.046,0.598,-1.111,295.97516,38.94664,14.507
CONFIRMED,0,0,0,0,140.10765,0.00187,-0.00187,216.21749,0.00975,-0.00975,0.019,0.367,-0.019,18.503,0.333,-0.333,266.8,9.6,-9.6,3.42,0.57,-0.93,511,16.17,7.48,-8.25,29,2,6207,112,-125,3.963,0.195,-0.105,2.097,0.35,-0.569,292.04462,37.37624,13.038
CONFIRMED,0,0,0,0,3.4815917,1.04E-05,-1.04E-05,132.98828,0.00232,-0.00232,0.076,0.378,-0.076,1.8069,0.0747,-0.0747,135.2,6.8,-6.8,1.17,0.14,-0.15,1156,421.61,157.19,-122.21,23.4,1,5405,108,-97,4.374,0.121,-0.088,1.022,0.129,-0.129,290.68225,37.35511,13.615
FALSE POSITIVE,0,1,0,0,8.360616221,4.43E-06,-4.43E-06,172.264978,0.000443,-0.000443,0.21,0.058,-0.117,7.5385,0.0314,-0.0314,28066,76.2,-76.2,40.35,6.93,-13.88,1263,601.6,278.33,-356.79,425.6,1,5463,87,-76,3.79,0.238,-0.085,2.445,0.42,-0.841,290.32791,37.726742,16.209
FALSE POSITIVE,0,1,1,1,1.838514968,2.73E-06,-2.73E-06,352.72266,0.00103,-0.00103,0.045,0.221,-0.045,2.7391,0.0315,-0.0315,2721.7,45.6,-45.6,4.86,1.44,-0.48,1426,974.1,854.11,-287.62,63.7,1,5751,160,-200,4.508,0.037,-0.213,0.94,0.279,-0.093,292.89935,37.656059,15.373
CONFIRMED,0,0,0,0,35.61760233,5.29E-05,-5.29E-05,197.03573,0.0011,-0.0011,0.009,0.228,-0.009,8.4559,0.0435,-0.0435,4634.9,34.2,-34.2,5.17,0.53,-0.59,456,10.19,3.91,-3,155,1,5123,168,-138,4.523,0.084,-0.063,0.779,0.08,-0.088,288.4165,41.0298,15.703
FALSE POSITIVE,0,0,1,1,1.09206833,1.92E-06,-1.92E-06,133.19403,0.00152,-0.00152,0.469,0.037,-0.469,1.8596,0.0585,-0.0585,219.2,6.1,-6.1,1.29,0.36,-0.11,1611,1588.89,1267.12,-425.97,45.5,1,5639,152,-169,4.551,0.033,-0.187,0.859,0.233,-0.078,295.51108,44.109261,14.495
CONFIRMED,0,0,0,0,10.12805158,2.98E-05,-2.98E-05,139.1159,0.00244,-0.00244,0.753,0.058,-0.515,3.517,0.0735,-0.0735,477.4,14.3,-14.3,1.95,0.24,-0.11,767,81.77,27.25,-12.78,38,1,5676,76,-84,4.548,0.033,-0.104,0.82,0.102,-0.044,290.5036,44.143581,14.743
FALSE POSITIVE,0,1,1,1,1.613001111,9.03E-06,-9.03E-06,178.52846,0.00496,-0.00496,0.448,0.02,-0.448,2.394,0.149,-0.149,104.1,6.6,-6.6,1.25,0.38,-0.35,1680,1878.1,1760.7,-1020.71,19.3,1,5580,182,-182,4.223,0.282,-0.188,1.205,0.368,-0.335,300.32898,44.151119,13.945
CONFIRMED,0,0,0,0,3.770551475,4.87E-06,-4.87E-06,357.11836,0.000904,-0.000904,0.053,0.212,-0.053,3.8077,0.038,-0.038,12440,144,-144,12.05,4.08,-1.35,1302,679.75,678.84,-228.09,100.8,1,6322,175,-263,4.426,0.056,-0.21,1.075,0.364,-0.121,291.27563,47.329491,15.439
FALSE POSITIVE,1,0,0,0,29.12436474,4.56E-05,-4.56E-05,142.16154,0.00108,-0.00108,1.181,66.79,-0.129,3.4209,0.0549,-0.0549,6496,126,-126,15.25,0.99,-1.46,356,3.81,0.99,-1.09,63.4,2,4457,121,-148,4.767,0.063,-0.027,0.481,0.031,-0.046,297.39066,47.255711,15.187
FALSE POSITIVE,0,1,1,0,31.82814583,4.38E-05,-4.38E-05,366.704854,0.000924,-0.000924,1.276,67.88,-0.006,2.917,0.0467,-0.0467,4456.8,67.1,-67.1,35.8,11.17,-3.74,564,23.97,22.74,-7.28,78.7,1,5908,186,-206,4.507,0.052,-0.208,0.92,0.287,-0.096,284.99738,44.410198,15.582
FALSE POSITIVE,0,1,1,1,3.629442796,8.46E-06,-8.46E-06,134.70066,0.00203,-0.00203,0.97,0.002,-0.003,5.63,0.11,-0.11,426.6,8.1,-8.1,3.28,0.72,-0.41,1434,1001.35,620.44,-325.79,76.4,1,6506,145,-194,4.336,0.077,-0.143,1.217,0.265,-0.155,296.29196,44.33226,13.055
FALSE POSITIVE,0,0,1,0,7.44042933,1.91E-05,-1.91E-05,134.76331,0.00206,-0.00206,0.968,0.077,-0.644,2.991,0.335,-0.335,547.3,23.4,-23.4,2.74,0.77,-0.26,883,144.12,118.76,-39.32,34,1,5815,157,-175,4.54,0.046,-0.196,0.877,0.246,-0.082,296.30762,44.21146,15.24
CONFIRMED,0,0,0,0,6.581477136,5.49E-06,-5.49E-06,174.787814,0.00063,-0.00063,0.137,0.314,-0.137,3.0896,0.0368,-0.0368,2318.9,22.1,-22.1,4.56,1.56,-0.72,881,142.63,149.93,-53.12,116.2,1,5188,171,-155,4.4,0.14,-0.26,0.973,0.333,-0.154,297.31598,46.023258,15.471
CONFIRMED,0,0,0,0,11.51517167,1.57E-05,-1.57E-05,174.85855,0.00106,-0.00106,0.311,0.124,-0.311,2.006,0.0382,-0.0382,1357.4,30.3,-30.3,2.9,0.4,-0.19,657,43.96,19.8,-10.12,53.2,1,5177,155,-155,4.59,0.024,-0.102,0.798,0.108,-0.054,284.68887,46.172249,15.386
CONFIRMED,0,0,0,0,7.641567589,1.77E-06,-1.77E-06,135.407564,0.000191,-0.000191,0.027,0.167,-0.027,3.41018,0.00733,-0.00733,2269.7,5.8,-5.8,4.91,0.3,-0.33,899,154.25,34.59,-27.39,437.5,2,5356,112,-72,4.338,0.065,-0.04,1.055,0.065,-0.072,298.07944,44.746319,13.549
FALSE POSITIVE,0,1,0,0,30.6113932,0.0001009,-0.0001009,374.6216,0.00224,-0.00224,1.264,70.12,-2.663,3.576,0.124,-0.124,3472,111,-111,19.68,1.77,-2.21,317,2.38,0.76,-0.74,37.5,1,3900,105,-128,4.727,0.054,-0.04,0.534,0.048,-0.06,299.65094,40.973282,15.97
CONFIRMED,0,0,0,0,7.40742502,3.66E-05,-3.66E-05,355.49652,0.00325,-0.00325,0.03,0.401,-0.03,3.675,0.101,-0.101,442,21,-21,2.01,0.62,-0.21,938,183.15,171.57,-55.16,23.1,1,5922,184,-205,4.474,0.054,-0.216,0.961,0.297,-0.099,292.26291,37.236992,15.242
FALSE POSITIVE,1,0,0,0,569.934135,0.001502,-0.001502,248.94045,0.00171,-0.00171,0.919,12.44,-0.076,4.1904,0.0617,-0.0617,18904,296,-296,38.98,11.11,-4.76,296,1.81,1.35,-0.5,66.7,1,5367,75,-86,3.783,0.084,-0.144,2.057,0.586,-0.251,291.69672,37.238041,14.645
FALSE POSITIVE,0,0,1,0,5.09246539,4.39E-05,-4.39E-05,357.53594,0.0053,-0.0053,0.161,0.303,-0.161,3.659,0.199,-0.199,254,16.5,-16.5,1.17,0.12,-0.13,844,119.7,48.69,-36.91,17.1,1,5037,181,-181,4.547,0.072,-0.054,0.751,0.079,-0.079,291.15338,36.678841,15.162
FALSE POSITIVE,0,0,0,1,1.103971357,2.68E-06,-2.68E-06,354.58216,0.00172,-0.00172,0.52,0.006,-0.478,0.926,0.0818,-0.0818,317.9,21.3,-21.3,1.37,0.25,-0.11,1471,1109.79,652.85,-295.67,21.7,1,5409,185,-185,4.609,0.037,-0.112,0.746,0.133,-0.061,289.71466,47.34222,15.732
CONFIRMED,0,0,0,0,6.877446033,8.89E-06,-8.89E-06,132.08426,0.00107,-0.00107,0.79,0.01,-0.555,1.3692,0.0435,-0.0435,1632.3,49.2,-49.2,2.05,0.16,-0.24,484,12.95,3.27,-3.66,39.6,2,3789,75,-82,4.781,0.063,-0.031,0.46,0.035,-0.053,299.83041,47.157459,15.438
CONFIRMED,0,0,0,0,42.89645024,9.43E-05,-9.43E-05,146.0613,0.00186,-0.00186,0.007,0.397,-0.007,5.6897,0.056,-0.056,555.3,8.6,-8.6,2,0.15,-0.15,448,9.54,2.38,-1.99,66.8,3,5192,103,-103,4.489,0.066,-0.054,0.873,0.065,-0.065,299.13922,40.94902,13.04
FALSE POSITIVE,0,0,1,1,2.44199803,1.07E-05,-1.07E-05,134.57095,0.00371,-0.00371,0.856,0.135,-0.855,2.759,0.534,-0.534,251.7,19.4,-19.4,1.44,0.35,-0.12,1282,638.05,459.75,-161.64,27.2,1,5970,161,-179,4.564,0.044,-0.176,0.796,0.194,-0.065,292.85965,44.200642,15.282
CANDIDATE,0,0,0,0,30.5872153,0.0001313,-0.0001313,162.8842,0.00281,-0.00281,0.013,0.424,-0.013,5.3698,0.0906,-0.0906,464.8,16.1,-16.1,2.32,0.39,-0.24,621,35.08,16.21,-9.22,33.1,1,5944,106,-130,4.38,0.08,-0.12,1.082,0.181,-0.111,296.54861,44.264671,14.143
CONFIRMED,0,0,0,0,7.09712124,2.60E-05,-2.60E-05,136.34514,0.00279,-0.00279,0.05,0.369,-0.05,2.1059,0.09,-0.09,369.5,23.3,-23.3,0.74,0.09,-0.11,425,7.73,2.78,-2.57,18.3,1,3569,71,-78,4.861,0.066,-0.044,0.389,0.047,-0.057,285.62854,44.31089,15.649
FALSE POSITIVE,0,0,1,1,2.6827683,1.34E-05,-1.34E-05,134.25535,0.00431,-0.00431,0.769,0.154,-0.524,2.957,0.122,-0.122,79.8,3.7,-3.7,1.19,0.34,-0.27,1551,1366.57,1122.97,-655.64,26.7,1,6180,169,-206,4.262,0.185,-0.185,1.223,0.341,-0.279,291.89075,44.223728,13.475
CONFIRMED,0,0,0,0,3.601465336,5.94E-06,-5.94E-06,171.99184,0.00126,-0.00126,0.021,0.412,-0.021,2.2753,0.0456,-0.0456,777.7,18.1,-18.1,2.31,0.11,-0.18,996,232.65,38.84,-46.04,50.7,1,5052,83,-75,4.48,0.077,-0.033,0.855,0.039,-0.066,285.39133,46.180939,15.733
CANDIDATE,0,0,0,0,3.108251172,1.59E-06,-1.59E-06,170.244566,0.000409,-0.000409,0.9,0.012,-0.026,2.5048,0.0646,-0.0646,1867.7,15.5,-15.5,4.43,0.74,-0.49,1096,340.69,180.7,-99.18,156.5,1,5330,159,-143,4.495,0.085,-0.114,0.847,0.141,-0.094,294.79974,46.207569,15.361
CANDIDATE,0,0,0,0,40.715561,0.0002096,-0.0002096,146.36485,0.00408,-0.00408,0.008,0.407,-0.008,6.894,0.131,-0.131,680.9,25.2,-25.2,2.7,0.84,-0.28,578,26.34,23.94,-8.05,28.9,1,6297,169,-225,4.448,0.052,-0.208,1.031,0.32,-0.107,297.9516,46.264721,15.083
FALSE POSITIVE,0,1,1,1,20.42720701,6.13E-05,-6.13E-05,176.71737,0.00227,-0.00227,0.956,0.595,-0.118,3.447,0.199,-0.199,1273,52.3,-52.3,4.42,1.38,-0.46,674,48.72,46.37,-14.82,36.7,1,6014,189,-210,4.494,0.052,-0.221,0.958,0.3,-0.1,296.65915,46.382172,15.163
FALSE POSITIVE,0,1,0,0,6.198273591,5.39E-07,-5.39E-07,183.3731434,6.90E-05,-6.90E-05,0.343,0.004,-0.005,7.53837,0.0054,-0.0054,47303,22.2,-22.2,19.81,6.4,-2.14,985,222.23,215.49,-69.5,2561.1,1,6038,181,-217,4.524,0.039,-0.221,0.898,0.29,-0.097,297.62027,40.943089,15.67
FALSE POSITIVE,0,0,1,1,1.023471798,1.53E-06,-1.53E-06,354.8182,0.00104,-0.00104,0.974,0.058,-0.017,2.3499,0.0608,-0.0608,861.4,17.9,-17.9,3.78,1.04,-0.44,1727,2103.09,1777.92,-670.72,63,1,5741,189,-189,4.491,0.075,-0.188,0.893,0.244,-0.105,300.45575,43.934349,15.381
CONFIRMED,0,0,0,0,17.31711739,4.69E-05,-4.69E-05,142.36094,0.0022,-0.0022,0.684,0.259,-0.466,3.1518,0.0842,-0.0842,1473,47.3,-47.3,2.04,0.1,-0.11,454,10.07,2.22,-2.31,35.9,1,4719,131,-164,4.753,0.042,-0.024,0.502,0.023,-0.029,299.89722,43.903912,15.759
CONFIRMED,0,0,0,0,9.42889884,2.35E-05,-2.35E-05,140.1046,0.00202,-0.00202,0.011,0.386,-0.011,4.4481,0.0582,-0.0582,565.4,12,-12,4.39,0.61,-1.13,1163,432.9,159.68,-207.44,50.4,1,5897,79,-79,3.98,0.203,-0.072,1.86,0.259,-0.481,289.09689,44.004379,14.5
FALSE POSITIVE,0,1,1,1,1.096583368,2.28E-06,-2.28E-06,133.61436,0.00191,-0.00191,0.421,0.042,-0.421,2.1188,0.0637,-0.0637,308.5,8.7,-8.7,1.35,0.18,-0.15,1474,1119.9,498.08,-333.71,44.3,1,5222,155,-155,4.528,0.085,-0.095,0.763,0.102,-0.084,297.78802,47.10107,14.867
CANDIDATE,0,0,0,0,6.50327035,3.13E-05,-3.13E-05,135.26657,0.00357,-0.00357,0.08,0.375,-0.08,2.591,0.131,-0.131,418.3,24.1,-24.1,1.67,0.08,-0.12,804,98.81,16.62,-18.82,19,1,4999,79,-79,4.49,0.075,-0.03,0.843,0.04,-0.06,292.14447,47.157349,15.692
CANDIDATE,0,0,0,0,4.09667624,1.96E-05,-1.96E-05,133.09833,0.00376,-0.00376,0.142,0.32,-0.142,2.19,0.122,-0.122,302.3,20.4,-20.4,1.42,0.07,-0.1,938,182.9,30.76,-34.85,16.2,3,4999,79,-79,4.49,0.075,-0.03,0.843,0.04,-0.06,292.14447,47.157349,15.692
CONFIRMED,0,0,0,0,1.196548464,3.75E-06,-3.75E-06,132.53363,0.00253,-0.00253,0.332,0.136,-0.332,1.2592,0.081,-0.081,224.6,16,-16,1.25,0.06,-0.09,1414,945.12,158.94,-180.08,16.5,2,4999,79,-79,4.49,0.075,-0.03,0.843,0.04,-0.06,292.14447,47.157349,15.692
CONFIRMED,0,0,0,0,25.2630467,0.0003312,-0.0003312,134.18397,0.00999,-0.00999,0.743,0.215,-0.507,6.22,0.293,-0.293,125.5,9.4,-9.4,1.71,0.3,-0.31,756,77.24,38.89,-29.56,14.3,2,6071,121,-133,4.202,0.149,-0.122,1.41,0.252,-0.252,282.2001,44.422298,13.908
CONFIRMED,0,0,0,0,0.677374687,1.10E-06,-1.10E-06,133.94573,0.00137,-0.00137,0.132,0.335,-0.132,1.8361,0.0399,-0.0399,76.7,2.3,-2.3,0.9,0.14,-0.08,2099,4572.56,1997.25,-1123.4,38.7,1,5718,104,-115,4.395,0.09,-0.11,1.037,0.162,-0.099,281.76639,44.292549,13.326
CONFIRMED,0,0,0,0,7.41084314,3.10E-05,-3.10E-05,135.75425,0.00343,-0.00343,0.064,0.384,-0.064,3.245,0.0965,-0.0965,124.1,5.2,-5.2,0.94,0.1,-0.08,850,123.4,39.43,-26.72,25.6,2,5528,110,-110,4.499,0.063,-0.077,0.853,0.089,-0.067,283.00296,44.284229,13.404
CONFIRMED,0,0,0,0,24.58716355,8.74E-05,-8.74E-05,173.70572,0.00293,-0.00293,0.648,0.269,-0.43,3.984,0.101,-0.101,907.5,29.5,-29.5,2.37,0.41,-0.21,530,18.72,9.94,-4.89,35.6,1,5474,147,-163,4.605,0.037,-0.105,0.749,0.13,-0.065,287.56967,46.56786,15.598
